root://t3se01.psi.ch:1094///store/user/sesanche/NanoTrees_UL_Trigger_310122/2016/TTLep_pow.root, mc, 1.0, 3000905, 3365351, 89.17%, OutputFiles/TTHTagger/output_TTHTagger.root
root://t3se01.psi.ch:1094///store/user/sesanche/NanoTrees_UL_Trigger_310122/2016/TTLep_pow.root, mc, 1.0, 857936, 3365351, 25.49%, OutputFiles/TTHTagger/output_TTHTagger.root
